file_id,hsa-mir-100,hsa-mir-1-1,hsa-let-7e,hsa-let-7g,hsa-let-7d,hsa-mir-103a-2,hsa-mir-101-2,hsa-let-7a-2,hsa-let-7b,hsa-mir-1-2,hsa-let-7f-1,hsa-let-7c,hsa-mir-103b-2,hsa-let-7f-2,hsa-mir-101-1,hsa-let-7i,hsa-mir-103a-1,hsa-mir-103b-1,hsa-let-7a-1,hsa-let-7a-3,label
94c179d5-fe26-4299-a65f-c3232727b383,6875,11,1343,1044,1388,7646,9463,12304,23772,12,4664,4268,0,4784,9479,831,7755,0,12577,12519,1
83973868-e418-4c23-8659-55cde91bcefe,16998,36,2356,1267,2041,12099,11884,14288,49805,35,3180,3316,0,3186,11951,1243,12444,0,14267,14588,1
7e07ea22-4f6c-4137-910f-65c705ad3f06,9116,8,7066,7436,3565,87958,71161,53850,18345,5,50697,8106,0,51699,69930,2272,88012,0,54431,54273,1
67c8d21b-0bef-440c-a46a-af526d061a71,3061,1,858,636,700,4506,8267,5807,14416,2,1829,2245,0,1800,8297,388,4484,0,5784,5939,1
143ca29e-d173-4795-871c-b260a3eef359,43120,4,10492,4174,2234,16668,35816,48269,45701,9,20674,7841,0,20987,35687,1331,16225,0,48364,48009,1
501ba049-65e3-4226-a66e-1be371d074c5,14614,13,4741,2837,1732,96303,33101,57633,53741,18,30175,29613,0,30989,32094,2338,95623,0,57514,57977,1
6814aaa6-1c50-4092-86d6-ae44d860b8e8,18919,7,2615,3363,2859,81355,12880,22886,18901,13,14448,7214,0,15109,12378,3237,82022,0,22916,22766,1
50c257d1-31e3-4ef1-b455-f8093ac8cc6a,1536,37,99,273,292,23473,2103,511,2506,35,530,383,0,551,1977,237,23498,0,544,563,1
e9afbbea-d22e-44b2-90f6-7abfad1fd3c0,4450,0,1094,741,719,16086,11848,6521,15439,4,1758,2831,0,1809,11671,1517,16080,0,6614,6521,1
2c77bacc-78ea-41c3-a6f6-919aa5392075,1265,4,857,755,724,8166,4273,3983,10377,3,1295,5947,0,1320,4268,1315,8235,0,4201,3968,1
a7c51ac3-53d7-49c3-a0a4-af5ff34f579b,2206,1,535,536,824,6245,8915,6749,23817,5,1486,819,0,1492,8817,513,6272,0,6805,6912,1
5dd9d8d4-13ac-4625-95b1-1b9e8f17aa99,26358,1,1342,1430,1547,6545,28862,15275,49834,1,4173,4314,0,4259,28948,1136,6364,0,14954,15380,1
a863fddc-04b8-46b6-b9a1-fa257deb3396,52574,97,8151,3591,4076,32110,120073,58138,100841,101,16743,23187,0,16614,119436,1512,31840,0,58458,58408,0
33fc60e6-fe0d-4216-bb94-17355d7a661b,17556,19,6747,2696,1478,17763,25437,47427,43727,22,39943,5266,0,40815,25279,1621,17600,0,47434,47817,1
dd83cff3-0537-4fd9-9ac2-a46d06637209,6512,9,3435,2332,1077,17658,14662,26158,20201,13,26834,2424,0,27543,14632,1446,17490,0,26169,26469,1
1920512b-1613-479a-8ba4-f41b5b9adb53,3230,8,688,931,1280,21100,12796,8191,22676,8,2283,1159,0,2267,12820,900,20834,0,8121,8180,1
288f7370-ceb1-41ac-ab54-a94e7febc235,10357,5189,16307,2249,2148,89645,6941,37069,19731,5167,20522,12393,0,20653,6925,2340,89536,0,37049,37766,1
5aa59692-1725-4cdb-9ee3-ab0e2de2cbcf,14139,25,4660,2330,1735,21163,38351,21410,24220,26,12144,5857,0,12535,38183,930,21075,0,21729,22079,0
c55f537b-93f7-4d57-8cdc-2bba6dfcdc2d,154,12,18216,1938,809,124129,15921,20591,5586,11,7317,224,0,7434,16001,741,124333,0,20710,21047,1
34a5ab60-6d04-4e6d-89df-78cd6135df81,8593,4,631,699,1343,5757,13449,11358,79013,4,2328,4198,0,2208,13565,1345,5682,0,11427,11516,1
2178d10d-15e4-4e66-855a-866eac44d06f,6100,73,875,1150,1046,18134,10856,8940,20857,73,2637,2660,0,2653,10592,1011,18181,0,9080,8937,1
9278177f-4fa1-4ce5-ab55-8b4014359472,45872,4,3073,2761,2039,37602,25254,21678,13231,2,15710,7913,0,15985,24860,1590,37607,0,21616,21771,1
646f27bf-ac45-43a0-b484-6dd87835a7bb,9308,24,2818,1646,2407,17210,21224,17735,60500,23,4463,6791,0,4649,21114,1499,17194,0,17965,18148,1
d6750ced-98e4-4c46-862b-542779dc2d46,16122,3,2000,1408,2578,28371,26735,15204,34061,6,4672,5764,0,4851,26399,1474,28228,0,15310,15263,1
b0c0bb6b-b9ad-44e4-ae5d-3758bb41ba21,16164,15,7187,2559,2351,19005,23528,54226,45240,17,39742,9356,0,39713,23664,1431,18758,0,54230,54330,1
1527bf2a-f5cc-486a-b258-126a58689ab3,10867,2,6990,2646,1822,17129,22389,45527,47121,5,39471,4127,0,40079,22288,1364,17357,0,46110,45920,1
b867c89b-3351-4b79-80be-20a7a6a4a3a0,5729,0,6093,4143,2326,52503,38049,53624,52850,0,29087,17804,0,29433,37815,2146,52159,0,54232,54159,1
e461371b-cc2e-4f7e-8502-e4f04792217c,25482,28,27708,3657,5660,123253,16198,111940,76952,22,88779,3321,0,91390,15812,2866,123661,0,112734,113028,1
abb89085-a5e9-4dd7-92a3-1a078136a8dd,12454,2,2905,3164,1660,51725,32126,34712,25197,3,27247,6979,0,27555,31798,2494,51747,0,34862,35069,1
dde6771e-d9cb-4b6b-9182-e73eded900e5,49671,35,6981,3763,1926,24041,62579,34902,36578,37,19400,4056,0,19685,62232,1887,23568,0,34979,34959,1
330339f8-8af4-43f1-97f8-edc5f65aa6ac,31823,355,12067,1092,789,75425,5395,26946,10228,348,6423,11284,0,6410,5257,686,75039,0,27141,27032,1
687f9c8b-6c59-4be9-8944-6ff8ceadc803,12312,168,41174,6404,8771,118141,26161,53237,27003,191,49346,7364,0,52503,25675,3684,117604,0,53010,53050,1
ee9ffd63-031a-4a20-be15-14243f26b0e3,1487,8,4015,1817,3101,16983,18468,18448,46104,17,5212,12138,0,5198,18714,1851,16888,0,18050,18405,1
aca47add-ea8b-4c4c-8e58-ca52ee99042b,8237,7,4873,3442,2713,79333,19542,37532,34748,2,23822,12364,0,24282,18827,2732,79754,0,37584,37892,1
b6945986-e1be-4d79-858b-f03b341d9b8c,10894,26,4850,2751,1720,5885,13222,13536,22179,22,3533,4513,0,3784,13303,523,5813,0,13516,13629,0
a0d7f627-e99a-4a27-b9c3-cb2e2084e6f2,33345,25,16356,2249,2956,40784,99481,79285,86010,33,36764,13091,0,37410,99272,2014,40604,0,79059,79959,1
cb59fba4-9e75-4c99-a040-4ab260d275e3,32887,7,2498,3781,3733,64760,74297,35744,40485,5,17503,20983,0,18011,73411,2341,64424,0,35982,36763,1
adce99ff-4792-4ba2-916c-066483daaa50,10734,9,10866,2332,2907,31464,4022,25754,34735,14,16215,2114,0,16627,3953,2395,31375,0,25902,25907,1
8878d3f0-d048-4961-97c0-d17e66ef668d,4571,6,1593,1243,1461,22485,17040,9857,32543,7,3022,3923,0,3079,17024,1679,22650,0,10012,10006,1
aefe5fc9-cae8-48a6-879b-17d8d3ac31cc,30985,19,6334,1412,2580,79657,40471,58678,83789,29,31958,15936,0,32629,39319,1787,79270,0,58601,58534,1
037bf7f1-1eee-46eb-b174-6002ca243a97,40688,52,8936,4276,2628,36454,72743,60878,86203,57,26099,16461,0,26238,72151,2031,36146,0,61095,61849,0
636a2b35-f7c9-4b91-b948-ca6001d5f606,7994,5,5399,2446,2084,11424,36628,29329,50274,9,13311,3825,0,13737,36308,1178,11559,0,29130,29079,1
04cd260d-9323-4fdc-a533-a5f339d4ab9b,5771,0,4933,2944,1860,32337,18160,29174,16214,2,14973,5748,0,15187,18251,1016,31552,0,29321,29530,1
e6e36914-1e97-4d57-9607-a495fdbfe62d,1277,3,1922,888,1348,6742,30966,24515,51815,2,12546,5314,0,12543,30936,967,6751,0,24529,24569,1
c3e2fe51-9ca2-4a59-96e0-a48012b73983,73966,2,9963,3082,4329,31813,78334,94022,172477,12,22916,3948,0,23181,77758,2737,31815,0,93774,94255,1
e53de7d4-2c4e-4d7e-81b6-461e648d4f34,17489,12,7483,3363,2138,28061,30064,59068,56898,12,38130,11614,0,39019,30058,2470,27692,0,59601,59436,1
0838cb35-6fc5-45b2-ab14-ec91e0d19b6a,11770,191,71566,13103,16111,340551,76209,157216,57826,197,136012,20236,0,145322,75182,6525,340649,0,157853,157553,1
6a042e3b-d0b3-43ce-a816-ff57f8575122,40909,81,7653,2615,2445,36897,20191,36720,38783,86,22956,5389,0,23021,20148,2551,36454,0,36772,37060,1
ecd65d13-b46d-4309-9d76-f454326f2fa5,20319,55,12679,2389,2476,65445,51867,45296,55271,61,23076,6800,0,23224,52048,5105,65601,0,45119,45528,1
b5e5b175-539b-49d8-9538-f63891f22f02,5982,39,8526,3715,1886,16050,10626,41520,33700,30,32237,7360,0,32738,10631,1686,16013,0,41074,41101,0
e4ee5583-a847-431f-ba4e-9e7057f40844,5576,8,2035,1606,2021,8606,10112,12850,39546,5,2657,7587,0,2674,10296,779,8509,0,13129,13418,1
1dc9ebce-3496-4021-8b32-5f0b5caa7dbe,81171,3,9997,5058,2266,29615,100753,87663,131387,6,34472,13403,0,35220,100683,1606,29629,0,87703,87786,1
91adf66d-8c96-413f-a111-7b8147852a4d,7803,1,2872,3883,2385,46900,60200,31218,45949,7,10214,14601,0,10484,59157,2191,47315,0,30926,31431,1
add1a81b-2a7a-41a6-b74b-129576c8a90a,4977,5,1731,2754,1306,37894,18501,20738,30303,3,9802,12051,0,9926,18288,1197,37778,0,20878,20778,1
f85c44b4-bd78-452b-b4bb-9b85e8f42713,61198,10,11780,5836,5308,27066,49455,45857,55018,6,32607,1473,0,32740,49486,2253,26823,0,45600,45745,1
3ceb84e0-4aa9-47d1-a0c5-1148e1992690,10857,16,6388,2863,2421,8083,15976,23715,34760,15,6839,7754,0,6858,16105,721,7911,0,24023,24199,0
275830a1-bc5c-420b-a7c5-7b164eefe60e,788,5,4808,1719,1935,48213,5536,12707,12501,8,6691,477,0,6781,5482,957,48644,0,12819,13068,1
96d45f78-3ec5-425f-a7e0-635adcb43e40,198,0,7681,1886,3219,81949,5469,20752,13817,3,21332,612,0,21843,5416,1073,81591,0,20789,21069,1
4a7f886c-66cb-4297-9711-0477ded8e7bf,21222,6,6601,1050,1204,88669,7009,19273,17147,19,3439,7681,0,3678,6850,911,88043,0,19246,20046,1
37b0538f-b9be-4dc8-993c-f85fa25062bf,2346,1,996,688,1343,8120,38538,18771,45736,1,7238,12683,0,7216,38759,944,8187,0,18578,18641,1
b9d5069d-776b-4c97-a676-ae03d8ef6e83,23664,11,5473,2902,2338,17791,63265,29410,24023,10,16400,3243,0,16312,62762,1060,17880,0,28927,29068,1
ddae5e18-d31b-468a-badc-0375577178d0,6084,3,1778,1456,1430,32634,33807,12554,42770,4,3712,3346,0,3825,33521,2662,32268,0,12657,12744,1
13bfab8d-9232-4d92-b0e8-ce0f88e691c6,3174,2,2048,3449,1256,32390,10695,14871,6708,2,10477,2737,0,10581,10459,921,32417,0,14931,14860,1
c981ccf3-c9c3-4f03-91fe-aaa55a094c85,77919,86,19857,4836,4139,47834,134522,108290,135532,73,40854,26383,0,41665,134920,3488,47565,0,108624,108003,0
3e0b0709-26e4-48f3-b4c5-c5f3c2e879fd,14621,3,972,759,1334,6191,17855,8279,21542,2,2301,3699,0,2264,17792,666,6270,0,8209,8199,1
72772719-2d52-49eb-b1e3-13102ca29ce3,13016,9,4868,4498,2675,66530,54319,56703,42844,3,34282,16764,0,34507,54161,1951,66385,0,56652,57031,1
7c528077-3c96-4e3d-ae9b-a79659284887,15630,1,1984,1349,1367,10151,22373,13811,39698,3,2646,7043,0,2793,22585,1112,10089,0,13502,13857,1
08844cb0-d38c-4030-a8d4-5f8bc8922c4d,106237,6,15612,2047,1817,162243,13462,55597,14342,5,19944,91395,0,20374,13246,1555,162780,0,55727,56076,1
d688709c-86cd-4ddc-b92d-868cc8ed00ee,8838,11,2209,2258,1186,9443,11457,8153,13850,9,2916,875,0,3016,11483,788,9382,0,8040,8310,1
a24b26a7-ea8a-4640-8c67-99733722fa34,1675,4,2416,1481,944,4566,11192,18378,8112,4,16743,4545,0,17179,11345,525,4624,0,18233,18360,1
c72911a8-c25f-48fc-9397-1c5eab4492a0,1546,45,12019,4209,2180,16396,19250,81535,57489,46,65788,6897,0,66917,18788,1635,16004,0,81665,82001,1
efc07753-ad6f-4d6a-a123-d4cc44273915,112661,293,7499,3991,4631,50341,127499,93247,294875,291,18254,45481,0,17943,125793,3930,50137,0,93485,93419,0
e875e145-5460-4c56-92ee-54482f66476f,1987,9,2848,1913,834,12431,7447,30773,22080,10,25535,4420,0,26118,7469,815,12613,0,31086,30980,1
22667b5b-e452-4917-b528-1f01ebb1d3a7,8400,10,2827,1765,3072,31313,20594,15653,45845,11,4216,3927,0,4279,20247,1989,31477,0,15393,15471,1
6c3569fa-3bdf-4d6f-b700-a8d3c3c363aa,2638,1,902,611,1201,12424,13875,6885,22932,0,2345,553,0,2267,13871,1054,12610,0,6826,6901,1
80567c64-4cbf-4fb9-9367-93600e892af2,29170,13,7347,2479,1725,21717,41089,25282,21335,18,10880,3535,0,10793,40770,1033,21874,0,25293,25361,1
7e20ec0f-1a65-45e2-9ad2-8947583e3b69,43388,11,5771,3280,2559,28914,51569,59728,136473,13,18248,11759,0,18480,51218,2034,28880,0,60131,59554,1
1b91c421-a3f9-4c67-95dd-5aa151e220c6,1998,0,3187,1708,1677,13558,5157,21407,18348,4,24904,1314,0,25549,5078,1118,13702,0,21680,21497,1
524d7b0e-1146-4edf-b150-ce9adaddf30f,32609,12,8407,5474,1899,16206,97664,84351,99000,5,30212,15433,0,30504,97459,934,16250,0,84381,84233,1
776167a1-9924-436d-8e9f-f0251347802e,1509,16,4865,559,300,49515,6414,9221,3196,12,2041,234,0,2166,6415,200,49245,0,9310,9288,1
cb414494-9461-430b-944d-9f71674bcbfd,34071,0,2737,3613,2087,20898,55756,47388,77499,1,19579,30295,0,20080,54092,1324,20952,0,47554,47151,1
a551920c-1785-4d53-8e7e-989c1b4f2398,29209,39905,19758,3988,4011,111855,21663,56341,42554,40495,22896,38039,0,23398,21753,1832,112032,0,56657,57716,1
a7bab6d7-6109-43dd-aeb7-7a2ccde6d67b,5013,5,2561,2250,1970,40487,21995,26762,42559,5,9476,7593,0,9623,21917,1559,40250,0,26709,27049,1
9ae65c64-4526-4182-90da-9dd71ce7ca00,11280,4,1874,1265,1478,6101,40727,22434,64674,4,7055,6873,0,7009,40537,960,5939,0,22575,22690,1
8afabf16-1126-489b-83ea-ded2eaf7db90,15931,2,836,526,457,4016,12506,7360,23004,1,2364,1107,0,2455,12343,781,4118,0,7272,7258,1
17a3af91-4bc8-40b3-be39-77b328e78099,107253,14,9421,4654,5481,149470,210668,140061,207536,21,56309,31033,0,56741,208403,7652,149635,0,139693,140592,1
98ec462e-2e2c-49a9-b3dd-6a930720fb69,15411,7,4559,4291,1325,40582,43539,45632,42468,5,25733,8135,0,26048,42910,1287,40815,0,45612,45778,1
fc5efe99-93c0-402c-bb2a-6091904c9a85,16675,11,2394,818,1350,8269,9236,11684,21994,13,3000,4230,0,2966,9221,1010,8439,0,11651,11726,1
5c5b9738-bbcf-4458-b0ae-01fed5c310c4,10927,42,2269,1187,1438,37258,23072,21424,77063,61,5336,10621,0,5390,23002,1918,36992,0,21232,21277,1
27381dac-133e-46aa-af78-3358645ad7e1,15878,12,5787,1651,1911,50957,26467,20651,22853,11,10635,5190,0,10544,26327,2757,50965,0,20761,21048,1
54f7161b-dde3-4a34-8f7f-0380add3e0db,3201,12,6826,5074,1297,59009,25945,43725,39072,7,27525,16107,0,28041,25489,1969,59186,0,44219,44717,1
c4f837ec-bedc-40f9-a545-4a2ffff65742,8491,14,8876,1588,1060,61197,5167,22635,11186,12,4928,2916,0,5315,5179,685,61250,0,22560,23004,1
4a02ba40-a7ba-41e0-9019-178434d20e54,31919,23,5691,4026,2082,55417,33041,31206,16075,22,15221,8260,0,15600,32823,1742,55507,0,31419,31629,1
5ea4b67e-10a2-4a97-9e39-ebaf1cc8d39a,11108,2,1280,838,1270,9150,17657,11209,30936,0,2671,4226,0,2674,17662,856,9229,0,11289,11353,1
5e935c17-3337-40ef-afce-19383d0f9289,11002,57,8977,4836,1675,18262,17290,42065,31642,72,33049,9398,0,33749,17386,848,18026,0,42407,42629,0
4fc2a10d-c190-45e6-8173-026165d61ab1,1681,4,6129,1143,459,7176,8583,18767,21023,2,11312,438,0,11313,8528,384,7290,0,18678,18676,1
570855dc-26e4-4ed5-b63c-de435b37a0c2,5689,3,3256,1901,3801,23702,41264,35810,64655,4,15988,18594,0,16475,40826,3158,23876,0,36118,35847,1
ff0ffaa6-443f-4841-bcdc-5ced514f6c81,8043,1,3045,2481,1423,42673,27437,29431,39943,1,12536,23718,0,12396,27399,1023,42218,0,30018,30099,1
48e2ada4-5c1c-4e47-8939-62d4be806473,19001,14,4841,3031,2337,12844,23868,34618,33919,7,35470,3824,0,36458,23796,1904,12794,0,34197,34582,1
b8fd35e2-feb0-4bbe-9c32-2be279cc134b,1818,38,15308,2208,5071,137723,10990,23278,5407,39,13247,1798,0,13814,10991,971,137733,0,23704,23697,1
0c5ebdcf-16c1-49aa-80f7-ff4a5d0230b0,7717,6,2034,1419,2575,11596,11702,17406,31976,8,6492,9359,0,6414,11768,1244,11771,0,17424,17654,1
97f8160d-5476-49dd-a6d2-d53e6e737d4e,3961,8,18740,3136,1375,35137,55490,64284,14890,13,55715,7933,0,57249,54252,845,35040,0,64631,64167,1
48398f7c-eaab-4be0-8c63-8d5350be0a6d,3570,2,1333,946,1059,5194,14937,8214,15436,3,3514,1378,0,3707,15150,480,5232,0,8135,8195,1
50364e7c-dd2d-4ed4-a086-95a5fc34b29a,33535,13,5744,3046,2743,48125,18695,17875,6300,20,13948,4828,0,14015,18411,1827,48011,0,17687,17766,1
ae1c31ca-b5e5-4ec5-994e-4d42848ded07,14181,6,1066,1081,1099,3731,22515,10923,32993,4,2283,1159,0,2199,22537,1403,3781,0,10675,10674,1
5346abde-79bd-464e-b865-b41f04e15370,22332,10,8390,2789,2441,27068,30855,54120,70782,8,18322,14579,0,18302,30117,1289,26771,0,54217,54144,0
715a71d4-9796-4b74-8460-0ba26d96c48a,31761,58,6703,3478,2064,21793,60905,47819,55215,55,19536,14613,0,19968,60567,872,21942,0,47739,47899,0
841a4791-18cb-4024-8c30-339a1a86c1ea,2010,8,3856,2548,869,10553,25692,38181,33260,9,29557,3883,0,30572,25427,1080,10635,0,38545,39019,1
5f8aca6a-4375-4397-8c43-1ff27cda914c,3633,3,2179,2720,2132,34390,8907,16757,18370,7,10513,3525,0,11069,8601,1559,34403,0,16832,17181,1
00fa0bb1-bed7-4792-aae6-1cc0687245a4,28234,89,11370,4486,1733,26702,36192,93886,92707,67,62029,14488,0,63582,36000,2159,26679,0,94357,94174,1
fdb7b07a-15af-44e5-9f9e-36c7b3f567e1,3278,9,2714,1692,2552,17684,33449,20287,68102,10,4989,8350,0,5001,33338,1119,18032,0,20396,20570,1
fd2477e4-1ce1-4f90-be27-bc6b60c99399,24961,6,3613,1104,1785,27769,42146,33463,66777,11,9629,9369,0,9748,42043,1098,27546,0,32955,33499,1
ec080873-02f1-44fc-867c-178dc84f20b8,5837,33,1456,1517,1065,13990,11602,7988,17371,37,2890,2941,0,2944,11425,1010,14075,0,8024,8299,1
96bb90fa-8660-4567-94ab-d836eaddf28f,12813,4,1388,665,1026,4706,21157,10238,50453,5,1707,5545,0,1673,21112,665,4682,0,10392,10560,1
5cb7e7bc-824a-4e5b-b2b3-d3a8d149773f,71251,10,11305,4261,3339,33787,104904,67771,73826,15,36495,9672,0,36793,104126,2142,33699,0,67575,68090,1
8406fff9-cab1-45ad-847e-8b0c8ba69ed8,35827,41,4687,1993,2202,35033,60573,36174,57684,29,9618,12118,0,9961,59640,1421,35180,0,36198,36549,0
2f087e96-3e8d-41c3-8cfd-9a16ca3e9c65,10548,28,3786,1074,749,10757,10410,22205,34407,26,11573,4756,0,11788,10451,918,10925,0,22445,22692,1
89bac328-be6a-421c-b9cc-01bca41109ba,9256,14,5147,2483,1442,11911,21754,45806,35365,15,34243,6134,0,34784,21541,1847,11827,0,46355,46219,1
2d7f32a4-9add-49f4-a342-72e47db86f1f,3417,25,11466,3337,1751,18407,7975,42447,34232,35,38956,6046,0,39514,8056,2179,18379,0,42520,42353,1
bae92e0c-6254-46e6-81be-39321df22afe,13281,2,2786,1229,1856,11245,23066,24441,44320,3,11374,2740,0,11470,23067,1234,11137,0,24532,24484,1
49d35564-a8ac-48b4-9c0a-523acb02c680,3085,9,1016,973,1090,9303,16891,15501,39819,8,4767,1478,0,4768,16993,926,9436,0,15859,15675,1
3a0a3af6-b00c-42ac-a9cf-e43120a290f1,112748,98,3966,1153,4014,44787,35125,33607,166378,98,6032,9359,0,5991,35004,2438,44140,0,33613,33307,1
71b4b09c-3dc1-4d07-a81e-dd4a7b1410fe,16946,9,1198,1469,1407,29930,12742,11401,26877,13,3249,3465,0,3243,12640,1154,30195,0,11439,11596,1
86550de3-497f-4945-b882-fb13ca3cefdd,5839,0,2988,1329,1020,54029,10190,4785,2129,1,4294,732,0,4376,10031,917,53727,0,4641,4866,1
3a2217c0-a352-49d5-98fe-39785efb3edf,10306,0,10340,9181,3957,73846,108565,131946,101988,7,76489,45202,0,77538,106226,3152,73775,0,132288,132482,1
ae688f8f-4c86-4116-b428-cee9a584cb59,12887,3,3789,2501,2053,16863,56942,34575,63836,3,11529,5214,0,11610,56345,1430,16556,0,34765,34561,1
608ed9de-aa55-4ba4-be27-c7ee0195cceb,7715,4,670,725,623,5970,13663,12215,33428,7,4048,3614,0,4026,13599,806,6046,0,12406,12345,1
aaea8191-25b4-44f7-980d-3b811f758673,1125,4,673,725,704,13483,5225,4914,13602,4,1745,3247,0,1721,5120,1122,13236,0,4981,5023,1
3ac4e590-3990-43d7-b83e-c21de4ffe71c,7354,76,7685,2815,1122,11902,6946,33725,17813,74,27614,6636,0,28069,6933,770,11813,0,33578,34022,0
7289929d-bd27-4902-87e9-05d6fd36515b,3807,4,1192,1667,1494,16426,8899,15074,39434,2,5460,2706,0,5434,8957,1626,16585,0,15244,15211,1
d78322f7-1461-475e-8db9-9b9355c0c568,15236,79,2194,1352,2131,37597,29372,14950,38196,103,4804,6770,0,4914,28752,1783,37572,0,15121,14904,1
53961771-683e-4b2a-ba2c-c8b77c858ec4,3360,13,4552,1449,631,7423,4994,15860,12461,10,11471,4008,0,11735,5012,505,7565,0,15673,15889,0
259bf26c-0294-4d32-b104-1cc0398588d4,7009,2,7311,3576,2268,41286,37559,63121,52783,3,32639,29207,0,33274,37060,1368,41357,0,63050,63208,1
733b4129-c475-4276-a39e-6bcce29f17c9,6220,32,8404,3200,1105,10380,13084,36780,22360,38,28169,6524,0,28885,12917,472,10504,0,36856,37018,0
816c353b-975c-44bb-b578-e7d0f47622b7,2021,1,1464,658,1162,8751,15165,14424,33593,6,5255,6050,0,5383,15059,572,8594,0,14716,14561,1
ff14dded-4443-4675-bf53-82b745359d54,10664,43,5514,3708,1872,9932,21442,23290,29136,36,9579,8388,0,9610,21665,1045,9904,0,23499,23449,0
4ab1f5e7-fb37-4915-bfa0-2f6068d072f7,36990,7,35198,8012,5608,116540,116675,240421,178298,8,78985,289053,1,81832,114610,3245,115848,0,241463,240956,1
1f583ff0-e7a8-4e05-bf43-8555b901ec02,60318,45,15955,6234,6053,44383,59152,95132,119968,60,34988,34769,0,35097,58106,3227,44570,0,95690,96247,0
43067d0c-e6c4-46cf-9193-499f28d350c2,4195,4,1605,1305,849,5089,8765,12123,44079,3,2432,4596,0,2263,8870,789,5164,0,12215,12413,1
cdbaf5b2-dc37-4ab7-a269-c7a4475c2839,58341,29,5782,3637,3006,81754,90334,48239,50590,25,24114,22287,0,24067,88881,2935,81925,0,48125,48575,1
acb57107-cc55-4070-be2e-103a9a1674a3,9866,11,5802,1759,1623,23695,26466,13395,7076,14,9017,2556,0,9466,26525,625,23616,0,13364,13682,1
77c61a25-a9d8-416d-8fe2-f18b27784e37,17268,3,3857,2649,1284,38098,15972,39336,22428,3,25770,8371,0,25977,15835,2141,38455,0,38806,39147,1
3dac27d5-2b45-4b2f-b62b-749e8e1da30b,97093,22,18419,6625,5410,232003,41153,89405,42939,28,65297,233645,0,68029,40316,4099,231483,0,89834,89413,1
5e1622c1-352d-43b4-82b9-ba1de993551f,26849,33,5456,3143,2102,35106,68434,33490,45106,42,11767,10969,0,11947,67664,1236,35226,0,33515,34141,0
bcbdc2b4-6b98-4212-b61f-c876847d9553,1166,13,654,533,218,3888,900,4710,2282,16,11057,821,0,11269,829,231,3835,0,4732,4677,1
22624511-6fd1-4f1c-b943-bdc15ba2fa37,44572,43,13183,3865,4187,43499,72268,64761,108024,42,26632,22210,0,26728,72095,2390,43612,0,64844,65446,0
c303fafd-5f1a-4ec3-a950-3fcdd9f74ba2,11247,0,1239,857,1504,13968,14185,9336,26379,2,2681,2829,0,2690,14273,1275,13940,0,9253,9320,1
370d5108-eecc-4299-a882-256f62b37606,10606,38,3877,2327,1860,18065,20036,31969,81212,50,12578,7686,0,12412,20305,2255,17917,0,31796,31820,1
ff3cd143-45d3-4e67-bc8b-244134a1ba0d,5524,2,4875,3149,1405,29103,35905,50905,39830,2,33506,10779,0,34525,35337,1655,29294,0,50828,50819,1
0ab25fd3-cc5f-46e7-8d0f-98b895f44629,9861,22,11197,2285,3698,37187,39068,41864,26590,24,29091,3631,0,29759,38564,1635,37278,0,42020,42139,1
b784deba-4be0-494a-810b-14f1e6de04ee,13778,19,6910,1611,669,29076,22988,21768,12833,13,16022,1961,0,16185,23019,1011,29161,0,21724,21821,1
c41c4c40-8517-4649-ac43-183b2e723b2c,28633,8,8822,5067,4078,53039,34038,24654,7510,4,20128,5688,0,20627,33446,1492,53205,0,24474,24676,1
62017b9e-3132-4acb-8cb5-c024b16b56f9,26460,21,10167,3015,3439,42132,30883,32324,34227,14,16325,8580,0,16772,30819,1521,42456,0,32552,32527,0
eccf1bda-7199-44ee-b599-1ea0b841346f,4836,2,4073,4149,1089,19102,27547,34199,18878,0,22757,6546,0,23318,27071,975,19377,0,34024,34122,1
c6bcd206-baca-4a63-9349-e1ea94a01e03,307797,1104,31134,5935,3265,299622,143239,135218,41142,1055,43463,154333,0,43799,142216,4553,300076,0,135170,135266,1
5d07989c-cadd-4db9-be94-a69fe510d4f1,3554,4,883,1226,1320,22104,16538,9945,23215,5,2894,5836,0,3010,16562,1050,21919,0,9992,9874,1
3ea07d73-d781-4b25-aa4b-b79bd6b5afee,11743,3,1387,1191,1113,29368,16446,11476,23033,6,5786,5493,0,6070,16177,1279,29302,0,11284,11429,1
9f220998-03a7-4ae9-a378-3cf95ebcb9de,42294,21,5490,2868,2746,41585,41425,52697,65470,23,19170,27050,0,19624,40202,2190,41213,0,53253,53646,1
1b3b5256-eaf0-4cf8-a9ae-803d473a1063,14607,4,6554,2413,1973,13816,17953,50638,36776,7,42411,13011,0,43193,17790,1276,14219,0,51476,51152,1
729cf11f-6e2a-4c57-86dc-c52cdabab53a,3911,8,4730,2465,2332,43659,28760,33373,43991,8,12949,5812,0,12907,28439,1527,43902,0,33366,33565,1
7e33e60b-a4e6-47e3-9046-5912b5252a0d,6769,14,28539,6326,8537,82965,12662,64032,64093,21,33828,4193,0,34854,12591,2964,83419,0,64153,65147,1
fd66b842-a990-45fb-b550-eeff6443ef95,2219,4,2091,2553,1100,34323,15373,14063,8739,2,8610,5309,0,8932,15319,1187,34515,0,14019,14025,1
a2732a40-85c2-44ee-9bbc-8aac8600a7c6,1171,34,1772,452,473,67142,4854,6992,2354,21,3179,457,0,3427,4737,266,66567,0,6961,7131,1
